3786 Pender Street	"$2,100,000"	4	1	50 ft x 122 ft (6100 ft²)	Built in 1940 (80 yrs old)	"$4,492"	Burnaby North	Vancouver Heights	House	Freehold NonStrata	2 Storey	122	50.00 feet	R2510177	Maurizio Mastronardi PREC*	Sutton Group-West Coast Realty	69 Days on REW	"Central Location, Lane Access"	Shopping Nearby								
6425 Trapp Avenue	"$1,899,000"	4	2	25250 ft²	"$3,566"	Burnaby South	Big Bend	House	Freehold NonStrata	2 Storey	0.00 feet	R2512752	Rose Miskovic	Rennie & Associates Realty Ltd.	62 Days on REW	"Garage Door Opener, Greenbelt, Intercom, Private Setting, Security System, Treed"	"Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"									
7421 Willard Street	"$1,299,000"	4	2	49 ft x 203 ft (10002 ft²)	Built in 1953 (67 yrs old)	"$3,663"	Burnaby South	Big Bend	House	Freehold NonStrata	2 Storey	203.23	49.20 feet	R2502284	Daniel Yu PREC*	RE/MAX Real Estate Services	94 Days on REW	"Private Setting, Private Yard"	Washer/Dryer/Fridge/Stove/Dishwasher								
8708 Royal Oak Avenue	"$5,628,000"	3	2	449 ft x 624 ft (0 ft²)	"$13,742"	Burnaby South	Big Bend	House	Freehold NonStrata	Other	624.92	449.90 feet	R2497162	Vivien Ma PREC*	Rennie & Associates Realty Ltd.	Jason Lai PREC*	Rennie & Associates Realty Ltd.	106 Days on REW	"Cul-de-Sac, Gravel Road, Lane Access, Paved Road"	Golf Course Nearby							
6150 Marine Drive	"$989,000"	3	2	32 ft x 150 ft (0 ft²)	Built in 1984 (36 yrs old)	"$2,663"	$0	Burnaby South	Big Bend	Duplex	Freehold Strata	2 Storey	150	32.00 feet	R2493145	Wendy Wang	Royal Pacific Realty (Kingsway) Ltd.	Surinder Bhandal	Royal Pacific Realty (Kingsway) Ltd.	118 Days on REW	1						
6152 Marine Drive	"$989,000"	4	2	Built in 1984 (36 yrs old)	"$2,627"	$0	Burnaby South	Big Bend	Duplex	Freehold Strata	2 Storey	150	32.00 feet	R2492679	Surinder Bhandal	Royal Pacific Realty (Kingsway) Ltd.	Wendy Wang	Royal Pacific Realty (Kingsway) Ltd.	118 Days on REW	1							
3814 Marine Drive	"$1,050,000"	3	2	50 ft x 155 ft (7750 ft²)	Built in 1964 (56 yrs old)	"$3,935"	Burnaby South	Big Bend	House	Freehold NonStrata	2 Storey w/Bsmt.	155	50.00 feet	R2488186	Eric Chan	Royal LePage Westside	132 Days on REW	Drapes/window Coverings	Washer/Dryer/Fridge/Stove/Dishwasher	1							
6080 Marine Drive	"$2,500,000"	9	7	50 ft x 207 ft (9471 ft²)	Built in 2010 (10 yrs old)	"$6,300"	Burnaby South	Big Bend	House	Freehold NonStrata	"2 Storey w/Bsmt.,3 Storey"	207 APPROX	50.00 feet	R2408735	Michael Hua	Pacific Place - Arc Realty Ltd.	459 Days on REW	"Central Location, Private Setting, Private Yard, Security System, Smoke Alarm, Sprinkler - Inground, Vacuum - Built In"	"Golf Course Nearby, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	2						
7392 North Fraser Way	"$2,168,000"	4	1	254 ft x 214 ft (1.25 acres)	Built in 1940 (80 yrs old)	"$4,898"	Burnaby South	Big Bend	House	Freehold NonStrata	2 Storey w/Bsmt.	214	254.50 feet	R2373214	Edwin Lee	Macdonald Realty	584 Days on REW										
4012 Macdonald Avenue	"$1,488,000"	5	3	0 ft²	Built in 1995 (25 yrs old)	"$4,442"	$0	Burnaby South	Burnaby Hospital	Duplex	Freehold Strata	"Rancher/Bungalow w/Bsmt.,Split Entry"	R2519655	Tracy Hu PREC*	LeHomes Realty	32 Days on REW	"Drapes/window Coverings, Garage Door Opener, Security System, Vacuum - Built In"	Washer/Dryer/Fridge/Stove/Dishwasher	"In Suite Laundry, Storage"	1							
306 3970 Linwood Street	"$569,900"	2	1	Built in 1989 (31 yrs old)	"$1,717"	$382	Burnaby South	Burnaby Hospital	Apt/Condo	Freehold Strata	1 Storey	R2504522	Adil Dinani PREC*	Royal LePage West Real Estate Services	88 Days on REW	Drapes/window Coverings	"Central Location, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Elevator, Exercise Centre, In Suite Laundry, Indoor Pool, Sauna/Steam Room"	1							
3997 Pine Street	"$1,798,000"	8	4	37 ft x 122 ft (4514 ft²)	Built in 1996 (24 yrs old)	"$5,242"	Burnaby South	Burnaby Hospital	House	Freehold NonStrata	2 Storey	122	37.00 feet	R2524260	Alec Zhang	Sutton Centre Realty	11 Days on REW	"Drapes/window Coverings, Garage Door Opener"	Washer/Dryer/Fridge/Stove/Dishwasher	1							
103 3441 Curle Avenue	"$599,999"	2	2	Built in 1986 (34 yrs old)	"$2,496"	$467	Burnaby South	Burnaby Hospital	Apt/Condo	Freehold Strata	"Corner Unit,Inside Unit"	R2523519	Sarah Wong	Macdonald Realty Westmar	Rochelle Ferrer	Macdonald Realty Westmar	14 Days on REW	Garage Door Opener	"Central Location, Gated Complex, Private Setting, Recreation Nearby, Shopping Nearby, Treed"	"Disposal - Waste, Washer/Dryer/Fridge/Stove/Dishwasher"	"Club House, Exercise Centre, Garden, In Suite Laundry, Indoor Pool, Sauna/Steam Room"						
3767 Elmwood Street	"$2,280,000"	5	6	40 ft x 120 ft (4800 ft²)	Built in 2019 (1 yrs old)	"$6,307"	Burnaby South	Burnaby Hospital	House	Freehold NonStrata	2 Storey w/Bsmt.	120	40.00 feet	R2522708	Dominic Shu PREC*	Sutton Group-West Coast Realty	19 Days on REW	"Central Location, Garage Door Opener, Lane Access, Private Yard"	"Central Air Conditioning, Shopping Nearby"	"Disposal - Waste, In Suite Laundry, Washer/Dryer/Fridge/Stove/Dishwasher"	1	Yes					
306 3421 Curle Avenue	"$529,900"	1	1	Built in 1987 (33 yrs old)	"$1,490"	$328	Burnaby South	Burnaby Hospital	Apt/Condo	Freehold Strata	"Corner Unit,Upper Unit"	R2522484	Al-Karim Kassam	Sutton Centre Realty	19 Days on REW	Shopping Nearby	Washer/Dryer/Fridge/Stove/Dishwasher	1									
3728 Forest Street	"$1,999,900"	7	5	50 ft x 122 ft (6100 ft²)	Built in 2005 (15 yrs old)	"$6,008"	Burnaby South	Burnaby Hospital	House	Freehold NonStrata	2 Storey	122	50.00 feet	R2519937	Rebecca Wong PREC*	Royal Pacific Realty Corp.	32 Days on REW	"Central Location, Private Setting"	"In Suite Laundry, Recreation Nearby, Shopping Nearby, Storage"	Washer/Dryer/Fridge/Stove/Dishwasher	2						
4461 Inman Avenue	"$1,336,000"	5	2	99 ft x 101 ft (10018 ft²)	Built in 1966 (54 yrs old)	"$4,048"	$0	Burnaby South	Burnaby Hospital	Duplex	Freehold Strata	2 Storey	101.19	99.00 feet	R2514907	Ya Ya Su	Royal Pacific Realty Corp.	54 Days on REW	"Central Location, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	1						
3723 Fir Street	"$2,480,000"	6	5	53 ft x 118 ft (6254 ft²)	Built in 2008 (12 yrs old)	"$6,323"	Burnaby South	Burnaby Hospital	House	Freehold NonStrata	2 Storey	118	53.00 feet	R2511599	Winnie Lam	Sutton Group - Vancouver First Realty	66 Days on REW	"Air Conditioning, Central Location, Lane Access, Security System"	Shopping Nearby	Washer/Dryer/Fridge/Stove/Dishwasher	2	Yes					
3845 Fir Street	"$2,599,000"	9	8	60 ft x 114 ft (6886 ft²)	Built in 2018 (2 yrs old)	"$8,105"	Burnaby South	Burnaby Hospital	House	Freehold NonStrata	2 Storey w/Bsmt.	114.78	60.00 feet	R2498273	Aditya Tawatia PREC*	Jovi Realty Inc.	104 Days on REW	"Air Conditioning, Central Location, Lane Access"	"Dishwasher, Washer/Dryer/Fridge/Stove/Dishwasher"	1	Yes						
206 3970 Linwood Street	"$524,900"	2	1	Built in 1988 (32 yrs old)	"$1,831"	$382	Burnaby South	Burnaby Hospital	Apt/Condo	Freehold Strata	End Unit	R2493886	Tazim Daya	Royal LePage Sussex	116 Days on REW	"Central Location, Recreation Nearby, Shopping Nearby"	"Elevator, Exercise Centre, In Suite Laundry, Indoor Pool, Sauna/Steam Room"	1									
301 3950 Linwood Street	"$569,900"	2	1	Built in 1988 (32 yrs old)	"$1,828"	$377	Burnaby South	Burnaby Hospital	Apt/Condo	Freehold Strata	1 Storey	R2489383	Stanley Ng	Sutton Centre Realty	127 Days on REW	"Central Location, Private Setting, Recreation Nearby, Shopping Nearby, Treed"	Washer/Dryer/Fridge/Stove/Dishwasher	"Club House, Exercise Centre, Guest Suite, Indoor Pool, Sauna/Steam Room, Swirlpool/Hot Tub"	1								
4211 Moscrop Street	"$2,998,000"	8	8	60 ft x 132 ft (7920 ft²)	Built in 2019 (1 yrs old)	"$9,026"	Burnaby South	Burnaby Hospital	House	Freehold NonStrata	2 Storey w/Bsmt.	132	60.00 feet	R2486364	Nick Xu	RE/MAX Crest Realty	137 Days on REW	"Air Conditioning, Drapes/window Coverings, Garage Door Opener, Oven - Built In, Security System, Smoke Alarm, Vacuum - Built In"	"Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	2	Yes						
6922 Canada Way	"$958,800"	6	3	3600 ft²	Built in 1977 (43 yrs old)	"$2,661"	$0	Burnaby South	Burnaby Lake	Duplex	Freehold Strata	2 Storey	40.00 feet	R2521958	Benson Lee PREC*	Nu Stream Realty Inc.	Chelsea Wang	Nu Stream Realty Inc.	24 Days on REW	"Adult Oriented, Air Conditioning, Lane Access, Recreation Nearby"	"Clothes Washer/Dryer, Refrigerator, Stove"	In Suite Laundry	Yes				
6751 6th Street	"$2,688,000"	9	6	69 ft x 130 ft (8968 ft²)	Built in 2019 (1 yrs old)	"$5,525"	Burnaby South	Burnaby Lake	House	Freehold NonStrata	2 Storey w/Bsmt.	Heat Recovery Ventilator	130	69.00 feet	R2521894	Tracy Niu PREC*	Nu Stream Realty Inc.	24 Days on REW	"Air Conditioning, Heat Recovery Ventilator, Lane Access, Oven - Built In, Pantry, Paved Road, Private Yard, Security System, Smoke Alarm, Sprinkler - Inground, Vacuum - Built In"	"Central Air Conditioning, Guest Suite, In Suite Laundry, Shopping Nearby, Storage"	"Refrigerator, Washer/Dryer/Fridge/Stove/Dishwasher"	3	Yes				
7760 Rosewood Street	"$2,388,000"	8	8	50 ft x 204 ft (10200 ft²)	Built in 2018 (2 yrs old)	"$6,612"	Burnaby South	Burnaby Lake	House	Freehold NonStrata	2 Storey w/Bsmt.	Heat Recovery Ventilator	204	50.00 feet	R2508914	Naomi Wang PREC*	Sutton Group-West Coast Realty	74 Days on REW	"Air Conditioning, Central Location, Drapes/window Coverings, Heat Recovery Ventilator, Oven - Built In, Security System"	"Recreation Nearby, Shopping Nearby"	"Microwave, Range Top, Washer/Dryer/Fridge/Stove/Dishwasher"	2	Yes				
7967 Wedgewood Street	"$1,690,000"	6	5	7435 ft²	Built in 1988 (32 yrs old)	"$5,032"	Burnaby South	Burnaby Lake	House	Freehold NonStrata	2 Storey w/Bsmt.	0.00 feet	R2503109	Ken Cui PREC*	Nu Stream Realty Inc.	89 Days on REW	Washer/Dryer/Fridge/Stove/Dishwasher	3									
6350 Mesa Court	"$2,388,000"	6	5	50 ft x 15 ft (9444 ft²)	Built in 2007 (13 yrs old)	"$7,792"	Burnaby South	Burnaby Lake	House	Freehold NonStrata	3 Storey	15.24	50.00 feet	R2498775	Joyee Ng PREC*	Pacific Place - Arc Realty Ltd.	103 Days on REW	"Central Location, Cul-de-Sac, Drapes/window Coverings, Fireplace Insert, Garage Door Opener, Gated Complex, Jetted Bathtub, Paved Road, Private Yard, Security System, Wet Bar"	"Garden, In Suite Laundry, Workshop Attached"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	2						
5940 Canada Way	"$1,268,000"	6	2	70 ft x 113 ft (7966 ft²)	Built in 1955 (65 yrs old)	"$3,820"	Burnaby South	Burnaby Lake	House	Freehold NonStrata	2 Storey	113.8	70.00 feet	R2495904	Tracy Niu PREC*	Nu Stream Realty Inc.	110 Days on REW	"Central Location, Drapes/window Coverings, Hot Tub Spa/swirlpool, Lane Access, Private Setting, Private Yard"	"In Suite Laundry, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	2						
5960 5962 Canada Way	"$2,170,000"	12	8	80 ft x 117 ft (9200 ft²)	Built in 1974 (46 yrs old)	"$4,854"	$0	Burnaby South	Burnaby Lake	Multifamily	Freehold NonStrata	117	80.00 feet	R2468454	Tracy Niu PREC*	Nu Stream Realty Inc.	189 Days on REW										
1 7874 Nursery Street	"$1,749,000"	5	4	19000 ft²	Built in 2021 (-1 yrs old)	$0	$0	Burnaby South	Burnaby Lake	Duplex	Freehold Strata	2 Storey	Heat Recovery Ventilator	R2522886	Sunil Dhir	Amex - Fraseridge Realty	19 Days on REW	"Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Security System"	"Air Conditioning, Central Location, Lane Access, Private Setting, Private Yard"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	1	Yes					
6675 Cheshire Court	"$2,198,000"	7	5	9978 ft²	Built in 1995 (25 yrs old)	"$6,509"	Burnaby South	Burnaby Lake	House	Freehold NonStrata	3 Storey	50.00 feet	R2518271	Emily Oh PREC*	Emily Oh Realty	39 Days on REW	"Central Location, Cul-de-Sac"	2									
5070 Canada Way	"$4,600,000"	4	2	119 ft x 181 ft (22022 ft²)	Built in 1924 (96 yrs old)	"$5,976"	Burnaby South	Burnaby Lake	House	Freehold NonStrata	2 Storey w/Bsmt.	181.23	119.02 feet	R2512443	Nick Parente	Royal LePage Westside	62 Days on REW	Central Location	Recreation Nearby	2							
4951 Claude Avenue	"$4,500,000"	4	1	120 ft x 182 ft (21840 ft²)	Built in 1932 (88 yrs old)	"$5,631"	Burnaby South	Burnaby Lake	House	Freehold NonStrata	1 1/2 Storey	182	120 feet	R2509878	Taryn Brown	Century 21 In Town Realty	70 Days on REW	"Central Location, Paved Road, Private Setting"	"Recreation Nearby, Shopping Nearby"								
7068 6th Street	"$1,988,000"	9	6	49 ft x 200 ft (9876 ft²)	Built in 2014 (6 yrs old)	"$5,283"	Burnaby South	Burnaby Lake	House	Freehold NonStrata	2 Storey	200.5	49.25 feet	R2471756	Shaan Jagpal	Team 3000 Realty Ltd.	178 Days on REW	"Drapes/window Coverings, Garage Door Opener, Jetted Bathtub, Security System, Smoke Alarm"	"Dishwasher, Washer/Dryer/Fridge/Stove/Dishwasher"	2							
4857 Smith Avenue	"$1,699,000"	4	4	0 ft²	Built in 2021 (-1 yrs old)	"$5,793"	$0	Burnaby South	Central Park	Duplex	Freehold Strata	2 Storey	Heat Recovery Ventilator	R2523811	Tracy Hu PREC*	LeHomes Realty	12 Days on REW	"Fireplace Insert, Heat Recovery Ventilator, Security System"	"Air Conditioning, Central Location"	Washer/Dryer/Fridge/Stove/Dishwasher	1	Yes					
3773 Burke Street	"$4,500,000"	6	2	17009 ft²	Built in 1990 (30 yrs old)	"$5,636"	Burnaby South	Central Park	House	Freehold NonStrata	2 Storey	50.00 feet	R2521090	Tracy Hu PREC*	LeHomes Realty	26 Days on REW	3										
1102 5899 Wilson Avenue	"$649,000"	2	2	Built in 1995 (25 yrs old)	"$1,591"	$353	Burnaby South	Central Park	Apt/Condo	Freehold Strata	Inside Unit	R2511999	Doris Gee	RE/MAX Crest Realty	Phil Moore	RE/MAX Crest Realty	63 Days on REW	Drapes/window Coverings	"Central Location, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"In Suite Laundry, Recreation Center, Sauna/Steam Room, Swirlpool/Hot Tub"	1					
3754 Brandon Street	"$2,188,000"	6	5	40 ft x 115 ft (4600 ft²)	Built in 2009 (11 yrs old)	"$6,908"	Burnaby South	Central Park	House	Freehold NonStrata	2 Storey	115	40.00 feet	R2511218	Tracy Hu PREC*	LeHomes Realty	66 Days on REW	Washer/Dryer/Fridge/Stove/Dishwasher	1								
301 5674 Jersey Avenue	"$515,000"	1	2	Built in 1989 (31 yrs old)	"$1,516"	$334	Burnaby South	Central Park	Apt/Condo	Freehold Strata	"Corner Unit,Penthouse"	R2504389	Vanessa Mac PREC*	Oakwyn Realty Ltd.	88 Days on REW	"Central Location, Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"In Suite Laundry, Storage"	1								
5191 Lorraine Avenue	"$2,488,000"	7	6	58 ft x 97 ft (5580 ft²)	Built in 2017 (3 yrs old)	"$6,269"	Burnaby South	Central Park	House	Freehold NonStrata	2 Storey w/Bsmt.	Heat Recovery Ventilator	97	58.00 feet	R2502313	Doris Gee	RE/MAX Crest Realty	Phil Moore	RE/MAX Crest Realty	94 Days on REW	"Air Conditioning, Central Location, Heat Recovery Ventilator, Security System"	"Recreation Nearby, Shopping Nearby"	"Clothes Washer/Dryer, Microwave, Range Top, Washer/Dryer/Fridge/Stove/Dishwasher"	2	Yes		
5177 Smith Avenue	"$1,599,000"	4	4	66 ft x 127 ft (8375 ft²)	Built in 2020 (0 yrs old)	$0	$0	Burnaby South	Central Park	Duplex	Freehold Strata	2 Storey	127	66.00 feet	R2498706	Doris Gee	RE/MAX Crest Realty	Phil Moore	RE/MAX Crest Realty	103 Days on REW	"Oven - Built In, Security System"	"Central Location, Recreation Nearby, Shopping Nearby"	"Clothes Washer/Dryer, Disposal - Waste, Microwave, Refrigerator"	1			
5175 Smith Avenue	"$1,599,000"	4	4	66 ft x 127 ft (8375 ft²)	Built in 2020 (0 yrs old)	$0	$0	Burnaby South	Central Park	Duplex	Freehold Strata	2 Storey	Heat Recovery Ventilator	127	66.00 feet	R2498716	Doris Gee	RE/MAX Crest Realty	Phil Moore	RE/MAX Crest Realty	103 Days on REW	"Heat Recovery Ventilator, Oven - Built In, Security System"	"Central Location, Recreation Nearby, Shopping Nearby"	"Disposal - Waste, Microwave, Refrigerator, Washer/Dryer/Fridge/Stove/Dishwasher"	Central Airconditioning	1	Yes
4009 Price Street	"$1,338,000"	5	2	5429 ft²	Built in 1978 (42 yrs old)	"$3,832"	$0	Burnaby South	Central Park	Duplex	Freehold Strata	2 Storey	0.00 feet	R2494600	Tracy Niu PREC*	Nu Stream Realty Inc.	Sunil Dhir	Amex - Fraseridge Realty	115 Days on REW	"Drapes/window Coverings, Garage Door Opener, Storage Shed"	Washer/Dryer/Fridge/Stove/Dishwasher	1					
1101 5833 Wilson Avenue	"$799,900"	3	2	Built in 1994 (26 yrs old)	"$2,935"	$474	Burnaby South	Central Park	Apt/Condo	Freehold Strata	"Corner Unit,Upper Unit"	R2486664	Ken Cui PREC*	Nu Stream Realty Inc.	137 Days on REW	"Central Location, Recreation Nearby, Shopping Nearby"	"Clothes Washer, Dishwasher, Range Top, Refrigerator, Stove"	"Bike Room, Club House, Elevator, Garden, Sauna/Steam Room, Storage"	1								
707 5645 Barker Avenue	"$478,000"	2	2	Built in 1974 (46 yrs old)	"$1,401"	$394	Burnaby South	Central Park	Apt/Condo	Freehold Strata	Inside Unit	R2524186	Eddie Yan PREC*	Sutton Group - 1st West Realty	11 Days on REW	"Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby"	Dishwasher	"Club House, Exercise Centre, Oudoor Pool, Shared Laundry, Swirlpool/Hot Tub, Tennis Court(s)"									
5180 Lorraine Avenue	"$1,548,000"	4	4	30 ft x 119 ft (3570 ft²)	Built in 2020 (0 yrs old)	$0	$0	Burnaby South	Central Park	Duplex	Freehold Strata	2 Storey	Heat Recovery Ventilator	119	30.00 feet	R2523809	Eric Fung	Selmak Realty Limited	12 Days on REW	"Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Security System, Smoke Alarm, Sprinkler - Fire"	"Air Conditioning, Central Location, Private Yard, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	1	Yes			
5182 Lorraine Avenue	"$1,548,000"	4	4	3310 ft²	Built in 2020 (0 yrs old)	$0	$0	Burnaby South	Central Park	Duplex	Freehold Strata	2 Storey	Heat Recovery Ventilator	30.00 feet	R2523607	Eric Fung	Selmak Realty Limited	13 Days on REW	"Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Security System, Smoke Alarm, Sprinkler - Fire"	"Air Conditioning, Central Location, Private Yard, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	1	Yes				
404 5667 Smith Avenue	"$518,800"	2	2	Built in 1997 (23 yrs old)	"$1,628"	$317	Burnaby South	Central Park	Apt/Condo	Freehold Strata	1 Storey	R2520832	James Olson	Macdonald Realty (Surrey/152)	26 Days on REW	Cul-de-Sac	"Central Location, Private Setting, Recreation Nearby, Shopping Nearby, Treed"	"Clothes Washer/Dryer, Dishwasher, Refrigerator, Stove"	"Bike Room, Garden, In Suite Laundry, Storage"	1							
8 5525 Halley Avenue	"$878,000"	3	2	Built in 2005 (15 yrs old)	"$2,266"	$219	Burnaby South	Central Park	Townhouse	Freehold Strata	3 Level Split	R2489513	Mark Yuan	RA Realty Alliance Inc.	40 Days on REW	Washer/Dryer/Fridge/Stove/Dishwasher	"In Suite Laundry, Storage"										
7 3701 Thurston Street	"$698,888"	2	2	Built in 1992 (28 yrs old)	"$1,117"	$279	Burnaby South	Central Park	Townhouse	Freehold Strata	1 Storey	R2516296	Navin Rajani	Amex - Fraseridge Realty	48 Days on REW	"Cul-de-Sac, Garage Door Opener, Smoke Alarm"	"Central Location, Recreation Nearby, Shopping Nearby"	"Microwave, Range Top, Stove, Washer/Dryer/Fridge/Stove/Dishwasher, Wine Cooler"	"Bike Room, Storage"	1							
4792 Maitland Street	"$1,599,000"	3	2	40 ft x 148 ft (5920 ft²)	Built in 1954 (66 yrs old)	"$4,812"	Burnaby South	Forest Glen	House	Freehold NonStrata	Rancher/Bungalow w/Bsmt.	148	40.00 feet	R2523483	George Gomory	RE/MAX Crest Realty	14 Days on REW	Central Location	"Recreation Nearby, Shopping Nearby"	In Suite Laundry							
13 6498 Elgin Avenue	"$839,000"	2	3	Built in 2007 (13 yrs old)	"$2,321"	$259	Burnaby South	Forest Glen	Townhouse	Freehold Strata	3 Storey	R2524923	Tracy Niu PREC*	Nu Stream Realty Inc.	4 Days on REW	"Central Location, Shopping Nearby, Treed"											
5829 Sussex Avenue	"$1,990,000"	6	4	33 ft x 117 ft (3861 ft²)	Built in 2007 (13 yrs old)	"$5,114"	Burnaby South	Forest Glen	House	Freehold NonStrata	2 Storey	117	33.00 feet	R2523923	Tracy Niu PREC*	Nu Stream Realty Inc.	12 Days on REW	"Drapes/window Coverings, Intercom, Smoke Alarm"	Washer/Dryer/Fridge/Stove/Dishwasher	1							
4792 Maitland Street	"$1,599,000"	3	2	40 ft x 148 ft (5920 ft²)	Built in 1954 (66 yrs old)	"$4,812"	Burnaby South	Forest Glen	House	Freehold NonStrata	Rancher/Bungalow w/Bsmt.	148	40.00 feet	R2523483	George Gomory	RE/MAX Crest Realty	14 Days on REW	Central Location	"Recreation Nearby, Shopping Nearby"	In Suite Laundry							
202 4657 Hazel Street	"$488,000"	1	1	Built in 1993 (27 yrs old)	"$1,392"	$198	Burnaby South	Forest Glen	Apt/Condo	Freehold Strata	Inside Unit	R2518742	Naomi Wang PREC*	Sutton Group-West Coast Realty	37 Days on REW	Central Location	Washer/Dryer/Fridge/Stove/Dishwasher	"Elevator, Exercise Centre, Garden, In Suite Laundry, Recreation Center, Storage"									
1602 6055 Nelson Avenue	"$649,900"	2	2	Built in 1988 (32 yrs old)	"$1,789"	$449	Burnaby South	Forest Glen	Apt/Condo	Freehold Strata	Corner Unit	R2517591	Brandon Gee-Moore PREC*	RE/MAX Crest Realty	42 Days on REW	Drapes/window Coverings	"Central Location, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Elevator, Exercise Centre, Indoor Pool, Swirlpool/Hot Tub"								
2805 4508 Hazel Street	"$628,000"	1	1	Built in 2015 (5 yrs old)	"$2,027"	$358	Burnaby South	Forest Glen	Apt/Condo	Freehold Strata	"Corner Unit,Upper Unit"	R2512362	T.J. Almodovar PREC*	Macdonald Realty	Carissa Siy	Macdonald Realty	62 Days on REW	"Central Location, Recreation Nearby, Shopping Nearby"	"Central Airconditioning, Concierge, Exercise Centre, In Suite Laundry, Indoor Pool, Swirlpool/Hot Tub"	Yes							
704 4657 Hazel Street	"$508,000"	1	1	Built in 1993 (27 yrs old)	"$1,373"	$196	Burnaby South	Forest Glen	Apt/Condo	Freehold Strata	Inside Unit	R2511818	Theodora Gannon PREC*	eXp Realty	66 Days on REW	"Central Location, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Club House, Exercise Centre, Garden, In Suite Laundry"									
805 4689 Hazel Street	"$501,800"	1	1	Built in 1994 (26 yrs old)	"$1,405"	$197	Burnaby South	Forest Glen	Apt/Condo	Freehold Strata	1 Storey	R2509501	Ken Cui PREC*	Nu Stream Realty Inc.	73 Days on REW	"Drapes/window Coverings, Smoke Alarm, Sprinkler - Fire"	"Central Location, Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Exercise Centre, In Suite Laundry, Storage"								
2206 4508 Hazel Street	"$899,000"	2	2	Built in 2015 (5 yrs old)	"$2,647"	$510	Burnaby South	Forest Glen	Apt/Condo	Freehold Strata	Upper Unit	R2509204	Karen Zhao PREC*	RE/MAX Crest Realty	74 Days on REW	"Cul-de-Sac, Drapes/window Coverings, Garage Door Opener, Oven - Built In, Smoke Alarm, Sprinkler - Fire"	"Air Conditioning, Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Central Airconditioning, Concierge, Elevator, Exercise Centre, In Suite Laundry, Indoor Pool"	Yes							
3309 4508 Hazel Street	"$750,000"	2	1	Built in 2015 (5 yrs old)	"$2,339"	$419	Burnaby South	Forest Glen	Apt/Condo	Freehold Strata	"Corner Unit,Upper Unit"	R2508189	Carrie Yuan PREC*	Oakwyn Realty Ltd.	76 Days on REW	"Air Conditioning, Hot Tub Spa/swirlpool"	"Central Location, Recreation Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Bike Room, Central Airconditioning, Concierge, Exercise Centre, In Suite Laundry, Indoor Pool"	Yes							
2101 4808 Hazel Street	"$578,000"	1	1	Built in 2008 (12 yrs old)	"$1,729"	$230	Burnaby South	Forest Glen	Apt/Condo	Freehold Strata	Inside Unit	R2505862	Louise Tan PREC*	RE/MAX Select Properties	83 Days on REW	Drapes/window Coverings	"Central Location, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Club House, Elevator, Exercise Centre, In Suite Laundry, Storage"	1							
4721 Sardis Street	"$1,828,000"	6	4	33 ft x 141 ft (4653 ft²)	Built in 1984 (36 yrs old)	"$5,620"	Burnaby South	Forest Glen	House	Freehold NonStrata	2 Storey w/Bsmt.	141	33.00 feet	R2503543	Johnny Zhao PREC*	Nu Stream Realty Inc.	90 Days on REW	"Central Location, Lane Access"	"Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	1						
306 5127 Irving Street	"$358,000"	1	1	Built in 1968 (52 yrs old)	"$1,467"	$275	Burnaby South	Forest Glen	Apt/Condo	Shares in Co-operative	"Penthouse,Upper Unit"	R2503234	George Gomory	RE/MAX Crest Realty	90 Days on REW	Drapes/window Coverings	Shopping Nearby	"Refrigerator, Stove"	"Elevator, Shared Laundry"								
